timestamp_ms,current_A,stack_V,cell00_V,cell01_V,cell02_V,cell03_V,cell04_V,cell05_V
0x00003327,0x00000000,0x41C7374C,0x4085999A,0x408578D5,0x4085A1CB,0x408578D5,0x40858937,0x40855810
0x00003332,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x0000333C,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40856042
0x00003346,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00003350,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000335A,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003364,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x0000336E,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003378,0x00000000,0x41C73127,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003382,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000338C,0x00000000,0x41C73127,0x40858937,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003396,0x00000000,0x41C72D0E,0x40858937,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x000033A0,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000033AA,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000033B4,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000033BE,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000033C8,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x000033D2,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x000033DC,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000033E7,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000033F1,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000033FB,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00003405,0x00000000,0x41C7374C,0x4085999A,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000340F,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00003419,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003423,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x0000342D,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003437,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003441,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x0000344B,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00003455,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0000345F,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003469,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003473,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000347D,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003487,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40856042
0x00003491,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x0000349B,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000034A5,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40854FDF
0x000034AF,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000034B9,0x00000000,0x41C7374C,0x4085999A,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x000034C3,0x00000000,0x41C7374C,0x40858937,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000034CD,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x000034D7,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x000034E1,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000034EB,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40856042
0x000034F5,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000034FF,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003509,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003513,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000351D,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00003527,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003531,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000353B,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003545,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000354F,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003559,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003563,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x0000356D,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003577,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003581,0x00000000,0x41C72D0E,0x4085999A,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0000358B,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003595,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x0000359F,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000035A9,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000035B3,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000035BD,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000035C7,0x00000000,0x41C73B64,0x40858937,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x000035D1,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000035DB,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000035E5,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x000035EF,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000035F9,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003603,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x0000360D,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x00003617,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003622,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x0000362C,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003637,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003642,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x0000364C,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40854FDF
0x00003656,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003660,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x0000366A,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003674,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0000367E,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003688,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00003692,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000369C,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000036A6,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40856042
0x000036B0,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000036BA,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000036C4,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x000036CE,0x00000000,0x41C745A2,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000036D8,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x000036E2,0x00000000,0x41C7374C,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000036EC,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x000036F6,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003700,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000370A,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003714,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x0000371E,0x00000000,0x41C722D1,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003728,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003732,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x0000373C,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003746,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003750,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858106,0x40854FDF
0x0000375A,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003764,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x0000376E,0x00000000,0x41C74189,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40856042
0x00003778,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003782,0x00000000,0x41C726E9,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000378C,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858106,0x40854FDF
0x00003796,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x000037A0,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x000037AA,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000037B4,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x000037BE,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000037C8,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000037D2,0x00000000,0x41C74189,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000037DC,0x00000000,0x41C72D0E,0x40858937,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000037E6,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x000037F0,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000037FA,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003804,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x0000380E,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003818,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x00003822,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x0000382C,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00003836,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40856042
0x00003840,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x0000384A,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00003854,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x0000385E,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003868,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003872,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x0000387C,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x00003886,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003890,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x0000389A,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000038A4,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000038AE,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x000038B8,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x000038C2,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000038CC,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x000038D6,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000038E0,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x000038EA,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x000038F4,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000038FE,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003908,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003912,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x0000391C,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003926,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003930,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x0000393A,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003944,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40856042
0x0000394E,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085B22D,0x40858106,0x40858937,0x40855810
0x00003958,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00003962,0x00000000,0x41C74189,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x0000396C,0x00000000,0x41C73B64,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003976,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003980,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x0000398A,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00003994,0x00000000,0x41C74189,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x0000399E,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000039A8,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000039B2,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x000039BC,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000039C6,0x00000000,0x41C73B64,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x000039D0,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000039DA,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000039E4,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x000039EE,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x000039F8,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00003A02,0x00000000,0x41C726E9,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00003A0C,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003A16,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00003A20,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003A2A,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003A34,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00003A3E,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003A48,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003A52,0x00000000,0x41C722D1,0x40858937,0x408570A4,0x4085A9FC,0x40858106,0x40859168,0x40855810
0x00003A5C,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003A66,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003A70,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003A7A,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003A84,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003A8E,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00003A98,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003AA2,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003AAC,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40854FDF
0x00003AB6,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003AC0,0x00000000,0x41C722D1,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40856042
0x00003ACA,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003AD4,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003ADE,0x00000000,0x41C7374C,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003AE8,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003AF2,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40856042
0x00003AFC,0x00000000,0x41C72D0E,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003B06,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003B10,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003B1A,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003B24,0x00000000,0x41C73127,0x40858937,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003B2E,0x00000000,0x41C73127,0x40859168,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003B38,0x00000000,0x41C726E9,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003B42,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003B4C,0x00000000,0x41C72D0E,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003B56,0x00000000,0x41C74189,0x40859168,0x408578D5,0x4085A9FC,0x40858937,0x40859168,0x40855810
0x00003B60,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40856042
0x00003B6A,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x00003B74,0x00000000,0x41C7374C,0x40859168,0x408578D5,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003B7E,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40856042
0x00003B88,0x00000000,0x41C7374C,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003B92,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003B9C,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003BA7,0x00000000,0x41C74189,0x40858937,0x408570A4,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003BB2,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003BBC,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003BC6,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A9FC,0x40858106,0x40858937,0x40855810
0x00003BD0,0x00000000,0x41C72D0E,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40859168,0x40856042
0x00003BDA,0x00000000,0x41C745A2,0x40858937,0x408578D5,0x4085A1CB,0x40858937,0x40858937,0x40855810
0x00003BE4,0x00000000,0x41C74189,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
0x00003BEE,0x00000000,0x41C73B64,0x40859168,0x408578D5,0x4085A1CB,0x40858106,0x40859168,0x40855810
0x00003BF8,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A1CB,0x40858937,0x40859168,0x40855810
0x00003C02,0x00000000,0x41C73127,0x40858937,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003C0C,0x00000000,0x41C73127,0x40859168,0x408570A4,0x4085A9FC,0x40858937,0x40858937,0x40855810
0x00003C16,0x00000000,0x41C73B64,0x40859168,0x408570A4,0x4085A1CB,0x40858106,0x40858937,0x40855810
